https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AXS,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1643936400000,2022-02-04 01:00:00,AXS/USDT,48.47629486,48.47629486,48.47629486,48.47629486,3.02994585,0.06250366,0,0,0,0
1643932800000,2022-02-04 00:00:00,AXS/USDT,47.80156993,47.92278668,47.80156993,47.92278668,2.99999999,0.0626007,0,0,0,0
1643929200000,2022-02-03 23:00:00,AXS/USDT,47.80156993,47.80156993,47.80156993,47.80156993,0,0,0,0,0,0
1643925600000,2022-02-03 22:00:00,AXS/USDT,47.80156993,47.80156993,47.80156993,47.80156993,0,0,0,0,0,0
1643922000000,2022-02-03 21:00:00,AXS/USDT,46.80018991,47.80156993,46.80018991,47.80156993,1.07537375,0.02249662,0,0,0,0
1643918400000,2022-02-03 20:00:00,AXS/USDT,46.80018991,46.80018991,46.80018991,46.80018991,0,0,0,0,0,0
1643914800000,2022-02-03 19:00:00,AXS/USDT,46.80018991,46.80018991,46.80018991,46.80018991,0,0,0,0,0,0
1643911200000,2022-02-03 18:00:00,AXS/USDT,46.80018991,46.80018991,46.80018991,46.80018991,0,0,0,0,0,0
1643907600000,2022-02-03 17:00:00,AXS/USDT,46.80018991,46.80018991,46.80018991,46.80018991,1.41163974,0.03016312,0,0,0,0
1643904000000,2022-02-03 16:00:00,AXS/USDT,46.92355341,46.92355341,46.92355341,46.92355341,0,0,0,0,0,0
1643900400000,2022-02-03 15:00:00,AXS/USDT,46.92355341,46.92355341,46.92355341,46.92355341,0,0,0,0,0,0
1643896800000,2022-02-03 14:00:00,AXS/USDT,46.92355341,46.92355341,46.92355341,46.92355341,1.09999976,0.02344238,0,0,0,0
1643893200000,2022-02-03 13:00:00,AXS/USDT,46.57487773,46.57487773,46.57487773,46.57487773,0,0,0,0,0,0
1643889600000,2022-02-03 12:00:00,AXS/USDT,47.5694327,47.5694327,46.57487773,46.57487773,606.42920426,13.02002787,0,0,0,0
1643886000000,2022-02-03 11:00:00,AXS/USDT,49.21228174,49.21228174,49.21228174,49.21228174,0,0,0,0,0,0
1643882400000,2022-02-03 10:00:00,AXS/USDT,49.21228174,49.21228174,49.21228174,49.21228174,0,0,0,0,0,0
1643878800000,2022-02-03 09:00:00,AXS/USDT,49.21228174,49.21228174,49.21228174,49.21228174,0,0,0,0,0,0
1643875200000,2022-02-03 08:00:00,AXS/USDT,49.21228174,49.21228174,49.21228174,49.21228174,1.09999981,0.02235214,0,0,0,0
1643871600000,2022-02-03 07:00:00,AXS/USDT,48.37315122,48.51915893,48.37315122,48.51915893,0,0,0,0,0,0
1643868000000,2022-02-03 06:00:00,AXS/USDT,48.37315122,48.51915893,48.37315122,48.51915893,0,0,0,0,0,0
1643864400000,2022-02-03 05:00:00,AXS/USDT,48.37315122,48.51915893,48.37315122,48.51915893,0,0,0,0,0,0
1643860800000,2022-02-03 04:00:00,AXS/USDT,48.37315122,48.51915893,48.37315122,48.51915893,0,0,0,0,0,0
1643857200000,2022-02-03 03:00:00,AXS/USDT,48.37315122,48.51915893,48.37315122,48.51915893,0,0,0,0,0,0
1643853600000,2022-02-03 02:00:00,AXS/USDT,48.37315122,48.51915893,48.37315122,48.51915893,612.57525734,12.62549921,0,0,0,0
1643850000000,2022-02-03 01:00:00,AXS/USDT,49.27847222,49.27847222,47.82263015,48.16527631,939.05709414,19.5455637,0,0,0,0
1643846400000,2022-02-03 00:00:00,AXS/USDT,48.58053252,49.27847222,48.58053252,49.27847222,100.22945798,2.06078785,0,0,0,0
1643842800000,2022-02-02 23:00:00,AXS/USDT,49.15116013,49.15116013,48.56565607,48.9058427,49.77827011,1.01783892,0,0,0,0
1643839200000,2022-02-02 22:00:00,AXS/USDT,49.15116013,49.15116013,48.56565607,48.56566395,0,0,0,0,0,0
1643835600000,2022-02-02 21:00:00,AXS/USDT,49.30520456,49.30520456,48.56565607,48.56566395,229.64451724,4.7005853,0,0,0,0
1643832000000,2022-02-02 20:00:00,AXS/USDT,50.51062315,50.51062315,50.13562353,50.42891717,0,0,0,0,0,0
1643828400000,2022-02-02 19:00:00,AXS/USDT,49.88583604,50.51062315,49.85088669,50.42891717,111.30431648,2.2126241,0,0,0,0
1643824800000,2022-02-02 18:00:00,AXS/USDT,49.78359503,49.88583604,49.78359503,49.85088669,1877.95557182,37.6767166,0,0,0,0
1643821200000,2022-02-02 17:00:00,AXS/USDT,50.25063286,50.25063286,49.90892136,49.90892136,49.90892136,1,0,0,0,0
1643817600000,2022-02-02 16:00:00,AXS/USDT,49.66023842,50.25063286,49.66023842,50.25063286,54.65658447,1.09942852,0,0,0,0
1643814000000,2022-02-02 15:00:00,AXS/USDT,51.86650452,51.86650452,50.27202754,50.27202754,1.61107872,0.03204722,0,0,0,0
1643810400000,2022-02-02 14:00:00,AXS/USDT,52.25687787,52.25687787,51.51814416,51.51814416,45.12100461,0.87566523,0,0,0,0
1643806800000,2022-02-02 13:00:00,AXS/USDT,52.25687787,52.25687787,52.25687787,52.25687787,0,0,0,0,0,0
1643803200000,2022-02-02 12:00:00,AXS/USDT,52.25687787,52.25687787,52.25687787,52.25687787,0,0,0,0,0,0
1643799600000,2022-02-02 11:00:00,AXS/USDT,52.25687787,52.25687787,52.25687787,52.25687787,0,0,0,0,0,0
1643796000000,2022-02-02 10:00:00,AXS/USDT,52.25687787,52.25687787,52.25687787,52.25687787,0,0,0,0,0,0
1643792400000,2022-02-02 09:00:00,AXS/USDT,52.25687787,52.25687787,52.25687787,52.25687787,0,0,0,0,0,0
1643788800000,2022-02-02 08:00:00,AXS/USDT,52.25687787,52.25687787,52.25687787,52.25687787,0,0,0,0,0,0
1643785200000,2022-02-02 07:00:00,AXS/USDT,52.8951095,52.8951095,52.25687787,52.25687787,2.13170645,0.04079284,0,0,0,0
1643781600000,2022-02-02 06:00:00,AXS/USDT,52.8951095,52.8951095,52.8951095,52.8951095,0,0,0,0,0,0
1643778000000,2022-02-02 05:00:00,AXS/USDT,52.8951095,52.8951095,52.8951095,52.8951095,0,0,0,0,0,0
1643774400000,2022-02-02 04:00:00,AXS/USDT,52.8951095,52.8951095,52.8951095,52.8951095,0,0,0,0,0,0
1643770800000,2022-02-02 03:00:00,AXS/USDT,52.8951095,52.8951095,52.8951095,52.8951095,0,0,0,0,0,0
1643767200000,2022-02-02 02:00:00,AXS/USDT,52.8951095,52.8951095,52.8951095,52.8951095,0,0,0,0,0,0
1643763600000,2022-02-02 01:00:00,AXS/USDT,52.8951095,52.8951095,52.8951095,52.8951095,19.99999953,0.37810678,0,0,0,0
1643760000000,2022-02-02 00:00:00,AXS/USDT,53.74219957,53.74219957,53.74219957,53.74219957,0,0,0,0,0,0
1643756400000,2022-02-01 23:00:00,AXS/USDT,54.015656,54.015656,53.74219957,53.74219957,2.526553,0.04701246,0,0,0,0
1643752800000,2022-02-01 22:00:00,AXS/USDT,54.015656,54.015656,54.015656,54.015656,0,0,0,0,0,0
1643749200000,2022-02-01 21:00:00,AXS/USDT,54.015656,54.015656,54.015656,54.015656,0,0,0,0,0,0
1643745600000,2022-02-01 20:00:00,AXS/USDT,54.015656,54.015656,54.015656,54.015656,0,0,0,0,0,0
1643742000000,2022-02-01 19:00:00,AXS/USDT,54.015656,54.015656,54.015656,54.015656,0,0,0,0,0,0
1643738400000,2022-02-01 18:00:00,AXS/USDT,54.015656,54.015656,54.015656,54.015656,0,0,0,0,0,0
1643734800000,2022-02-01 17:00:00,AXS/USDT,54.015656,54.015656,54.015656,54.015656,0,0,0,0,0,0
1643731200000,2022-02-01 16:00:00,AXS/USDT,53.13198744,54.015656,53.13198744,54.015656,1.09215065,0.02021915,0,0,0,0
1643727600000,2022-02-01 15:00:00,AXS/USDT,53.13198744,53.13198744,53.13198744,53.13198744,3.04085362,0.05723207,0,0,0,0
1643724000000,2022-02-01 14:00:00,AXS/USDT,53.00033049,53.00033049,53.00033049,53.00033049,0,0,0,0,0,0
1643720400000,2022-02-01 13:00:00,AXS/USDT,53.00033049,53.00033049,53.00033049,53.00033049,0,0,0,0,0,0
1643716800000,2022-02-01 12:00:00,AXS/USDT,53.00033049,53.00033049,53.00033049,53.00033049,0,0,0,0,0,0
1643713200000,2022-02-01 11:00:00,AXS/USDT,53.00033049,53.00033049,53.00033049,53.00033049,0,0,0,0,0,0
1643709600000,2022-02-01 10:00:00,AXS/USDT,53.00033049,53.00033049,53.00033049,53.00033049,0,0,0,0,0,0
1643706000000,2022-02-01 09:00:00,AXS/USDT,52.98372509,53.00033049,52.98372509,53.00033049,4.07445393,0.07687601,0,0,0,0
1643702400000,2022-02-01 08:00:00,AXS/USDT,52.98372509,53.00033049,52.98372509,53.00033049,613.42836868,11.57407329,0,0,0,0
1643698800000,2022-02-01 07:00:00,AXS/USDT,53.21708989,53.21708989,53.21708989,53.21708989,0,0,0,0,0,0
1643695200000,2022-02-01 06:00:00,AXS/USDT,53.21708989,53.21708989,53.21708989,53.21708989,0,0,0,0,0,0
1643691600000,2022-02-01 05:00:00,AXS/USDT,51.7009001,53.21708989,51.7009001,53.21708989,10.89706233,0.20476622,0,0,0,0
1643688000000,2022-02-01 04:00:00,AXS/USDT,51.7009001,51.7009001,51.7009001,51.7009001,0,0,0,0,0,0
1643684400000,2022-02-01 03:00:00,AXS/USDT,51.7009001,51.7009001,51.7009001,51.7009001,0,0,0,0,0,0
1643680800000,2022-02-01 02:00:00,AXS/USDT,51.7009001,51.7009001,51.7009001,51.7009001,0,0,0,0,0,0
1643677200000,2022-02-01 01:00:00,AXS/USDT,51.7009001,51.7009001,51.7009001,51.7009001,0,0,0,0,0,0
1643673600000,2022-02-01 00:00:00,AXS/USDT,51.7009001,51.7009001,51.7009001,51.7009001,261.93420896,5.0663375,0,0,0,0
1643670000000,2022-01-31 23:00:00,AXS/USDT,51.13627379,51.13627379,51.13627379,51.13627379,0,0,0,0,0,0
1643666400000,2022-01-31 22:00:00,AXS/USDT,51.13627379,51.13627379,51.13627379,51.13627379,0,0,0,0,0,0
1643662800000,2022-01-31 21:00:00,AXS/USDT,51.13627379,51.13627379,51.13627379,51.13627379,0,0,0,0,0,0
1643659200000,2022-01-31 20:00:00,AXS/USDT,51.13627379,51.13627379,51.13627379,51.13627379,0,0,0,0,0,0
1643655600000,2022-01-31 19:00:00,AXS/USDT,52.66487304,52.66487304,51.13627379,51.13627379,43.55151257,0.85167552,0,0,0,0
1643652000000,2022-01-31 18:00:00,AXS/USDT,52.66487304,52.66487304,52.66487304,52.66487304,0,0,0,0,0,0
1643648400000,2022-01-31 17:00:00,AXS/USDT,52.66487304,52.66487304,52.66487304,52.66487304,0,0,0,0,0,0
1643644800000,2022-01-31 16:00:00,AXS/USDT,52.06303833,52.66487304,52.06303833,52.66487304,1.1366412,0.02158253,0,0,0,0
1643641200000,2022-01-31 15:00:00,AXS/USDT,52.06303833,52.06303833,52.06303833,52.06303833,3.31335059,0.06364113,0,0,0,0
1643637600000,2022-01-31 14:00:00,AXS/USDT,50.48519805,50.48519805,50.48519805,50.48519805,143.68316719,2.84604543,0,0,0,0
1643634000000,2022-01-31 13:00:00,AXS/USDT,50.46069055,50.81977575,50.46069055,50.81977575,148.93437696,2.93120875,0,0,0,0
1643630400000,2022-01-31 12:00:00,AXS/USDT,50.3953273,50.46069055,50.3953273,50.46069055,144.95288577,2.87620256,0,0,0,0
1643626800000,2022-01-31 11:00:00,AXS/USDT,50.63443076,50.63443076,50.63443076,50.63443076,0,0,0,0,0,0
1643623200000,2022-01-31 10:00:00,AXS/USDT,50.63443076,50.63443076,50.63443076,50.63443076,0,0,0,0,0,0
1643619600000,2022-01-31 09:00:00,AXS/USDT,50.63443076,50.63443076,50.63443076,50.63443076,0,0,0,0,0,0
1643616000000,2022-01-31 08:00:00,AXS/USDT,50.63443076,50.63443076,50.63443076,50.63443076,0,0,0,0,0,0
1643612400000,2022-01-31 07:00:00,AXS/USDT,50.63443076,50.63443076,50.63443076,50.63443076,22.52021752,0.44476095,0,0,0,0
1643608800000,2022-01-31 06:00:00,AXS/USDT,50.708043,50.708043,50.708043,50.708043,0,0,0,0,0,0
1643605200000,2022-01-31 05:00:00,AXS/USDT,50.708043,50.708043,50.708043,50.708043,43.25384202,0.85299766,0,0,0,0
1643601600000,2022-01-31 04:00:00,AXS/USDT,50.63556468,50.63556468,50.63556468,50.63556468,0,0,0,0,0,0
1643598000000,2022-01-31 03:00:00,AXS/USDT,50.63556468,50.63556468,50.63556468,50.63556468,0,0,0,0,0,0
1643594400000,2022-01-31 02:00:00,AXS/USDT,50.63556468,50.63556468,50.63556468,50.63556468,133.09033287,2.62839634,0,0,0,0
1643590800000,2022-01-31 01:00:00,AXS/USDT,52.11437784,52.11437784,51.1824503,51.1824503,1.0862866,0.02122381,0,0,0,0
1643587200000,2022-01-31 00:00:00,AXS/USDT,54.09252397,54.09252397,52.11437784,52.11437784,2.85853024,0.05410855,0,0,0,0
1643583600000,2022-01-30 23:00:00,AXS/USDT,53.58473458,53.58473458,53.58473458,53.58473458,0,0,0,0,0,0
1643580000000,2022-01-30 22:00:00,AXS/USDT,53.58473458,53.58473458,53.58473458,53.58473458,0,0,0,0,0,0
1643576400000,2022-01-30 21:00:00,AXS/USDT,53.58473458,53.58473458,53.58473458,53.58473458,1.09999975,0.02052823,0,0,0,0
1643572800000,2022-01-30 20:00:00,AXS/USDT,52.98169401,52.98169401,52.98169401,52.98169401,0,0,0,0,0,0
1643569200000,2022-01-30 19:00:00,AXS/USDT,52.98169401,52.98169401,52.98169401,52.98169401,64.30338505,1.21369062,0,0,0,0
1643565600000,2022-01-30 18:00:00,AXS/USDT,54.0037994,54.0037994,53.60056653,53.60056653,163.14939176,3.02122671,0,0,0,0
1643562000000,2022-01-30 17:00:00,AXS/USDT,54.08808793,54.08808793,54.08808793,54.08808793,0,0,0,0,0,0
1643558400000,2022-01-30 16:00:00,AXS/USDT,54.08808793,54.08808793,54.08808793,54.08808793,610.5945669,11.2888917,0,0,0,0
1643554800000,2022-01-30 15:00:00,AXS/USDT,54.46485725,54.46485725,53.71345919,53.71345919,0,0,0,0,0,0
1643551200000,2022-01-30 14:00:00,AXS/USDT,54.46485725,54.46485725,53.71345919,53.71345919,887.18594315,16.44603067,0,0,0,0
1643547600000,2022-01-30 13:00:00,AXS/USDT,55.37411135,55.37411135,53.60308701,53.60308701,4295.40109841,78.50639834,0,0,0,0
1643544000000,2022-01-30 12:00:00,AXS/USDT,55.74849051,55.74849051,54.70408046,55.69395987,7.58035432,0.13681364,0,0,0,0
1643540400000,2022-01-30 11:00:00,AXS/USDT,53.12533901,54.17573888,53.12533901,54.17573888,601.70585298,11.25334898,0,0,0,0
1643536800000,2022-01-30 10:00:00,AXS/USDT,52.09912424,52.637683,52.09912424,52.637683,0,0,0,0,0,0
1643533200000,2022-01-30 09:00:00,AXS/USDT,52.09912424,52.637683,52.09912424,52.637683,0,0,0,0,0,0
1643529600000,2022-01-30 08:00:00,AXS/USDT,52.09912424,52.637683,52.09912424,52.637683,0,0,0,0,0,0
1643526000000,2022-01-30 07:00:00,AXS/USDT,52.09912424,52.637683,52.09912424,52.637683,0,0,0,0,0,0
1643522400000,2022-01-30 06:00:00,AXS/USDT,52.09912424,52.637683,52.09912424,52.637683,4.38334589,0.0835397,0,0,0,0
1643518800000,2022-01-30 05:00:00,AXS/USDT,52.09912424,52.09912424,52.09912424,52.09912424,1.42106977,0.02727627,0,0,0,0
1643515200000,2022-01-30 04:00:00,AXS/USDT,52.03665959,52.03665959,50.28989116,50.28989116,0,0,0,0,0,0
1643511600000,2022-01-30 03:00:00,AXS/USDT,52.65338022,52.65338022,50.28989116,50.28989116,46.9071593,0.93016556,0,0,0,0
1643508000000,2022-01-30 02:00:00,AXS/USDT,51.75177273,52.65338022,51.75177273,52.65338022,4.62660766,0.08903602,0,0,0,0
1643504400000,2022-01-30 01:00:00,AXS/USDT,50.87219506,50.87219507,49.14785977,49.14785977,0,0,0,0,0,0
1643500800000,2022-01-30 00:00:00,AXS/USDT,50.87219506,50.87219507,49.14785977,49.14785977,0,0,0,0,0,0
1643497200000,2022-01-29 23:00:00,AXS/USDT,50.87219506,50.87219507,49.14785977,49.14785977,0,0,0,0,0,0
1643493600000,2022-01-29 22:00:00,AXS/USDT,50.87219506,50.87219507,49.14785977,49.14785977,0,0,0,0,0,0
1643490000000,2022-01-29 21:00:00,AXS/USDT,50.87219506,50.87219507,49.14785977,49.14785977,0,0,0,0,0,0
1643486400000,2022-01-29 20:00:00,AXS/USDT,50.87219506,50.87219507,49.14785977,49.14785977,58.53125504,1.15147689,0,0,0,0
1643482800000,2022-01-29 19:00:00,AXS/USDT,49.61821347,49.61821347,49.61821347,49.61821347,0,0,0,0,0,0
1643479200000,2022-01-29 18:00:00,AXS/USDT,49.61821347,49.61821347,49.61821347,49.61821347,0,0,0,0,0,0
1643475600000,2022-01-29 17:00:00,AXS/USDT,49.61821347,49.61821347,49.61821347,49.61821347,0,0,0,0,0,0
1643472000000,2022-01-29 16:00:00,AXS/USDT,49.61821347,49.61821347,49.61821347,49.61821347,0,0,0,0,0,0
1643468400000,2022-01-29 15:00:00,AXS/USDT,49.61821347,49.61821347,49.61821347,49.61821347,1.35339978,0.02727627,0,0,0,0
1643464800000,2022-01-29 14:00:00,AXS/USDT,49.61821347,49.61821347,49.61821347,49.61821347,0,0,0,0,0,0
1643461200000,2022-01-29 13:00:00,AXS/USDT,49.61821347,49.61821347,49.61821347,49.61821347,0,0,0,0,0,0
1643457600000,2022-01-29 12:00:00,AXS/USDT,49.14970764,53.25623224,49.14970764,49.61821347,21.9269673,0.44191368,0,0,0,0
1643454000000,2022-01-29 11:00:00,AXS/USDT,49.14970764,53.25623224,49.14970764,53.25623224,23.45105521,0.4425997,0,0,0,0
1643450400000,2022-01-29 10:00:00,AXS/USDT,49.14785976,49.14785976,49.14785976,49.14785976,0,0,0,0,0,0
