https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LSK,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1746576000000,2025-05-07 00:00:00,LSK/USDT,0.4692,0.4851,0.4642,0.4754,12316669.8346,25975396.2458,6655179.1545,14035728.4113,787453,0.4741
1746489600000,2025-05-06 00:00:00,LSK/USDT,0.5014,0.5037,0.4523,0.4695,12187067.7696,25809886.6215,6639356.8536,14060906.5883,786683,0.4725
1746403200000,2025-05-05 00:00:00,LSK/USDT,0.5015,0.5066,0.4897,0.5012,12279371.0586,24602465.5605,6675200.0487,13374251.3589,788899,0.4991
1746316800000,2025-05-04 00:00:00,LSK/USDT,0.5334,0.5338,0.4934,0.5012,12434141.3513,24342395.0673,6764884.4615,13243589.3574,791060,0.5108
1746230400000,2025-05-03 00:00:00,LSK/USDT,0.5604,0.5833,0.5254,0.5332,12061651.8791,22371102.7252,6540202.4017,12129719.3396,791264,0.5392
1746144000000,2025-05-02 00:00:00,LSK/USDT,0.5486,0.5614,0.5326,0.5599,12669303.7824,23250195.8174,6842852.8053,12557365.5322,789856,0.5449
1746057600000,2025-05-01 00:00:00,LSK/USDT,0.5462,0.5569,0.5381,0.5486,12033505.7215,21985140.0094,6507429.7157,11888927.952,787627,0.5473
1745971200000,2025-04-30 00:00:00,LSK/USDT,0.5317,0.5469,0.5147,0.5462,12366665.1225,23147786.457,6692778.0254,12527520.498,787307,0.5342
1745884800000,2025-04-29 00:00:00,LSK/USDT,0.5392,0.5468,0.5227,0.5317,12811023.2246,23820030.9461,6968608.255,12956297.9256,843495,0.5378
1745798400000,2025-04-28 00:00:00,LSK/USDT,0.5214,0.5408,0.5056,0.5396,14686034.1415,27763232.85,8035721.3247,15191536.683,931206,0.529
1745712000000,2025-04-27 00:00:00,LSK/USDT,0.5454,0.5561,0.517,0.5209,13557341.2432,25672833.1478,7454821.0711,14116318.6495,922766,0.5281
1745625600000,2025-04-26 00:00:00,LSK/USDT,0.5465,0.5555,0.5307,0.5455,14192707.4626,26113997.0393,7848517.9575,14441337.488,932491,0.5435
1745539200000,2025-04-25 00:00:00,LSK/USDT,0.5419,0.5508,0.5238,0.5466,14356703.2514,26435938.5224,7884546.4149,14517893.1118,937165,0.5431
1745452800000,2025-04-24 00:00:00,LSK/USDT,0.5415,0.545,0.5139,0.5421,14719416.2335,27732034.036,8044852.9556,15157271.3703,938137,0.5308
1745366400000,2025-04-23 00:00:00,LSK/USDT,0.5354,0.5505,0.5267,0.5414,13692100.3134,25412637.4621,7465976.6316,13856698.8812,917462,0.5388
1745280000000,2025-04-22 00:00:00,LSK/USDT,0.519,0.5397,0.493,0.5357,14508666.2617,28089414.5991,7954122.9614,15399631.2647,929283,0.5166
1745193600000,2025-04-21 00:00:00,LSK/USDT,0.5267,0.5352,0.5121,0.5194,14402541.3752,27354769.8618,7886826.3714,14979557.2201,933026,0.5265
1745107200000,2025-04-20 00:00:00,LSK/USDT,0.5244,0.5387,0.5074,0.5267,14138668.9121,27004406.7463,7787848.2977,14874447.3365,933495,0.5236
1745020800000,2025-04-19 00:00:00,LSK/USDT,0.5125,0.5352,0.5107,0.5247,14173493.3923,27078442.0366,7830203.1312,14959569.3614,934075,0.5234
1744934400000,2025-04-18 00:00:00,LSK/USDT,0.5007,0.5236,0.4839,0.5122,14460647.4492,28312046.7893,7977380.9288,15619102.9404,934493,0.5109
1744848000000,2025-04-17 00:00:00,LSK/USDT,0.4902,0.5039,0.4839,0.5001,14494236.0377,29199102.1352,8018796.2982,16154178.9656,935109,0.4964
1744761600000,2025-04-16 00:00:00,LSK/USDT,0.4685,0.4913,0.4609,0.4909,14621746.5843,30769953.6982,8051587.3703,16943571.8346,934858,0.4752
1744675200000,2025-04-15 00:00:00,LSK/USDT,0.4705,0.487,0.4608,0.4688,13601722.7821,28792545.4321,7482836.3191,15839677.386,932822,0.4724
1744588800000,2025-04-14 00:00:00,LSK/USDT,0.4674,0.4873,0.4591,0.4707,14235091.9379,30138374.3862,7834970.7211,16588111.2165,929520,0.4723
1744502400000,2025-04-13 00:00:00,LSK/USDT,0.4922,0.4947,0.4601,0.4677,15020234.9297,31310856.3414,8258681.7576,17215622.5479,934022,0.4798
1744416000000,2025-04-12 00:00:00,LSK/USDT,0.4676,0.4958,0.4528,0.4922,14121709.6068,29609899.9689,7764752.0493,16280589.72,928883,0.4771
1744329600000,2025-04-11 00:00:00,LSK/USDT,0.4553,0.4917,0.4477,0.4678,13560059.4332,29278558.1016,7478999.4447,16148653.0351,924581,0.4631
1744243200000,2025-04-10 00:00:00,LSK/USDT,0.4583,0.4777,0.4371,0.4553,13885288.1916,30209658.2164,7600560.2406,16536092.1486,916687,0.4597
1744156800000,2025-04-09 00:00:00,LSK/USDT,0.4086,0.4693,0.3875,0.4582,13568525.5162,31536545.4569,7449490.7429,17312807.1265,911225,0.4311
1744070400000,2025-04-08 00:00:00,LSK/USDT,0.4335,0.4469,0.3943,0.4083,12413010.5016,29504209.5732,6798443.1257,16161084.4063,844161,0.4209
1743984000000,2025-04-07 00:00:00,LSK/USDT,0.4515,0.499,0.365,0.4325,11455926.203,25445997.2299,6119509.8014,13591051.4742,718448,0.451
1743897600000,2025-04-06 00:00:00,LSK/USDT,0.4816,0.495,0.4165,0.4536,11221135.9272,23885895.1233,5979287.9157,12726187.8437,718903,0.4705
1743811200000,2025-04-05 00:00:00,LSK/USDT,0.4815,0.4909,0.4657,0.4812,10497054.7069,21942337.9514,5618971.1287,11745790.629,722975,0.4784
1743724800000,2025-04-04 00:00:00,LSK/USDT,0.4767,0.491,0.4557,0.4817,10521061.7377,22089365.3352,5665666.7897,11895340.5194,700597,0.4763
1743638400000,2025-04-03 00:00:00,LSK/USDT,0.4733,0.4949,0.4518,0.4767,10485325.8843,22126715.953,5609029.1505,11836179.8394,702654,0.4739
1743552000000,2025-04-02 00:00:00,LSK/USDT,0.5112,0.5175,0.4627,0.4737,11099311.0918,22356297.6603,5936014.4937,11956578.4277,706579,0.4966
1743465600000,2025-04-01 00:00:00,LSK/USDT,0.5071,0.5267,0.4993,0.5112,10954464.5282,21350465.3234,5875582.5745,11451512.0435,722356,0.5131
1743379200000,2025-03-31 00:00:00,LSK/USDT,0.5114,0.5201,0.4868,0.5072,11128474.9733,21946138.0379,5933841.6608,11702013.5105,715798,0.5071
1743292800000,2025-03-30 00:00:00,LSK/USDT,0.5185,0.5336,0.5048,0.5117,11559969.5749,22181396.8987,6173271.6319,11845135.9288,726945,0.5212
1743206400000,2025-03-29 00:00:00,LSK/USDT,0.5418,0.5468,0.5107,0.5187,11234050.0098,21363113.9731,6000051.0739,11410090.5036,727520,0.526
1743120000000,2025-03-28 00:00:00,LSK/USDT,0.5783,0.5805,0.5298,0.542,11082477.3688,20141058.2653,5950011.0199,10813596.6183,711970,0.5505
1743033600000,2025-03-27 00:00:00,LSK/USDT,0.5806,0.5912,0.5667,0.5782,10905180.9336,18753428.1188,5857270.458,10072648.0138,716811,0.5815
1742947200000,2025-03-26 00:00:00,LSK/USDT,0.5954,0.6006,0.5711,0.5802,10552889.5315,17993445.1578,5649811.4781,9633524.4204,717936,0.5865
1742860800000,2025-03-25 00:00:00,LSK/USDT,0.592,0.6094,0.5758,0.5956,10390798.5248,17632004.021,5525318.8991,9375832.8541,717230,0.5893
1742774400000,2025-03-24 00:00:00,LSK/USDT,0.5675,0.5959,0.5553,0.5921,11392096.885,19584576.1143,6089919.0752,10469917.0234,728120,0.5818
1742688000000,2025-03-23 00:00:00,LSK/USDT,0.5616,0.5747,0.5565,0.5677,11383624.3777,20161308.6763,6086058.1586,10778884.2215,725209,0.5646
1742601600000,2025-03-22 00:00:00,LSK/USDT,0.5536,0.575,0.5496,0.5617,10938449.6095,19345159.1973,5897236.6399,10429716.1017,722375,0.5654
1742515200000,2025-03-21 00:00:00,LSK/USDT,0.5652,0.5707,0.5435,0.5537,11066656.5568,19891412.1025,5987483.533,10762347.8929,721150,0.5564
1742428800000,2025-03-20 00:00:00,LSK/USDT,0.5792,0.5797,0.5513,0.5656,11400098.2072,20112463.0994,6194899.5304,10929492.3264,723108,0.5668
1742342400000,2025-03-19 00:00:00,LSK/USDT,0.5614,0.5816,0.5557,0.5796,11177254.51,19615819.0724,6008393.6257,10545081.8035,728281,0.5698
1742256000000,2025-03-18 00:00:00,LSK/USDT,0.5746,0.5786,0.5398,0.5615,11224884.7905,19956396.4232,6066414.5858,10785781.6499,718068,0.5626
1742169600000,2025-03-17 00:00:00,LSK/USDT,0.5523,0.5794,0.5506,0.5746,10699024.1011,18865749.0784,5765415.1969,10166011.2915,693175,0.5671
1742083200000,2025-03-16 00:00:00,LSK/USDT,0.5684,0.5745,0.5454,0.5522,9309549.4964,16616582.6498,4981542.6935,8892595.8332,605096,0.5603
1741996800000,2025-03-15 00:00:00,LSK/USDT,0.5602,0.5728,0.5557,0.5681,8037410.1803,14265091.1649,4296223.5654,7625454.1942,530029,0.5634
1741910400000,2025-03-14 00:00:00,LSK/USDT,0.5462,0.5761,0.5452,0.5605,10793934.6032,19238109.1998,5831246.0166,10393368.6992,681054,0.5611
1741824000000,2025-03-13 00:00:00,LSK/USDT,0.5554,0.5603,0.5314,0.5462,11351215.1403,20722285.9373,6159820.4265,11244232.7211,729466,0.5478
1741737600000,2025-03-12 00:00:00,LSK/USDT,0.5489,0.5646,0.5289,0.5556,14207285.6026,25905496.6264,7846704.1443,14306114.1243,908602,0.5485
1741651200000,2025-03-11 00:00:00,LSK/USDT,0.5325,0.5645,0.499,0.5494,16819982.8051,31310188.9799,9405187.7627,17508521.3161,1087424,0.5375
1741564800000,2025-03-10 00:00:00,LSK/USDT,0.5496,0.5834,0.5186,0.5327,15737961.1347,28485868.7899,8702133.6866,15752867.0013,995675,0.5527
1741478400000,2025-03-09 00:00:00,LSK/USDT,0.6023,0.6079,0.5439,0.5497,11579698.7894,20133146.5506,6273288.6919,10915612.9634,719550,0.5758
1741392000000,2025-03-08 00:00:00,LSK/USDT,0.6025,0.6119,0.594,0.6027,11134769.5477,18481955.4475,6005935.8245,9969168.9483,720354,0.6024
1741305600000,2025-03-07 00:00:00,LSK/USDT,0.607,0.6291,0.5779,0.6022,16443277.9507,26980780.3975,9147636.656,15008424.2381,1058501,0.6095
1741219200000,2025-03-06 00:00:00,LSK/USDT,0.6166,0.6286,0.5976,0.6076,13707528.9985,22288556.8388,7483333.5432,12168701.7763,866627,0.615
1741132800000,2025-03-05 00:00:00,LSK/USDT,0.5983,0.6196,0.5889,0.6161,14239838.9173,23601578.7208,7835376.6043,12987396.2805,896146,0.6034
1741046400000,2025-03-04 00:00:00,LSK/USDT,0.6107,0.614,0.5576,0.5986,19270197.5303,32798045.9576,10740624.2718,18277156.3489,1226336,0.5876
1740960000000,2025-03-03 00:00:00,LSK/USDT,0.6962,0.6989,0.601,0.6107,19418902.9319,29494749.1346,11013328.0622,16716237.8252,1236593,0.6592
1740873600000,2025-03-02 00:00:00,LSK/USDT,0.6706,0.6988,0.6193,0.6956,15541460.5925,23063309.5112,8728249.7061,12943437.8381,1016062,0.6742
1740787200000,2025-03-01 00:00:00,LSK/USDT,0.6761,0.6923,0.6529,0.6706,11842687.7157,17645592.5241,6409276.2485,9547696.1918,753022,0.6713
1740700800000,2025-02-28 00:00:00,LSK/USDT,0.6744,0.6836,0.6307,0.676,19235841.4006,29229926.0365,10898746.1654,16559194.0359,1235278,0.6584
1740614400000,2025-02-27 00:00:00,LSK/USDT,0.6686,0.6953,0.6592,0.6748,16837379.1011,24778055.9012,9418282.6147,13858007.179,1065252,0.6796
1740528000000,2025-02-26 00:00:00,LSK/USDT,0.6809,0.6921,0.6451,0.6682,15501606.5005,22956085.1537,8623811.8909,12768943.4432,983440,0.6754
1740441600000,2025-02-25 00:00:00,LSK/USDT,0.7514,0.7582,0.6377,0.6807,20008677.0643,29483537.1271,11430379.3255,16844548.302,1336848,0.68
1740355200000,2025-02-24 00:00:00,LSK/USDT,0.7665,0.7712,0.71,0.745,13217368.2212,17959138.9226,7249497.0918,9851854.8859,827156,0.7362
1740268800000,2025-02-23 00:00:00,LSK/USDT,0.7735,0.79,0.7548,0.7665,9819006.6334,12811224.1624,5259846.5717,6862755.4686,628515,0.7664
1740182400000,2025-02-22 00:00:00,LSK/USDT,0.7477,0.7767,0.7416,0.7767,12243731.0045,16065077.9184,6711099.183,8807071.2112,784167,0.7622
1740096000000,2025-02-21 00:00:00,LSK/USDT,0.7768,0.7879,0.7348,0.7478,14107472.2413,18477013.926,7737539.5261,10136680.3883,892749,0.7637
1740009600000,2025-02-20 00:00:00,LSK/USDT,0.7646,0.7799,0.7569,0.7769,12413767.2324,16169973.6348,6753555.3758,8796856.3712,790591,0.7677
1739923200000,2025-02-19 00:00:00,LSK/USDT,0.7533,0.769,0.7393,0.7648,12101680.5909,16006654.6019,6543090.0709,8655094.4564,767934,0.756
1739836800000,2025-02-18 00:00:00,LSK/USDT,0.7853,0.7857,0.7274,0.7528,13005923.3893,17298028.0212,7005276.4317,9316539.623,841791,0.752
1739750400000,2025-02-17 00:00:00,LSK/USDT,0.7646,0.7987,0.7524,0.7852,12551491.9715,16125961.7703,6733835.2964,8651213.846,793817,0.7784
1739664000000,2025-02-16 00:00:00,LSK/USDT,0.7435,0.7823,0.7367,0.7648,9919363.6691,13050676.3595,5251534.5244,6908843.7593,632914,0.7601
1739577600000,2025-02-15 00:00:00,LSK/USDT,0.7662,0.7728,0.7357,0.7438,11672506.4006,15425403.8229,6204366.5779,8198643.8721,754810,0.7567
1739491200000,2025-02-14 00:00:00,LSK/USDT,0.7477,0.7846,0.743,0.7667,13093093.1258,17203549.7759,7030540.7871,9237718.1211,855976,0.7611
1739404800000,2025-02-13 00:00:00,LSK/USDT,0.7732,0.7747,0.7288,0.7478,13108451.9182,17446675.5189,7010197.157,9329867.1416,821479,0.7514
1739318400000,2025-02-12 00:00:00,LSK/USDT,0.7264,0.7811,0.65,0.7738,12469321.5465,16877446.2123,6707383.5223,9076855.4134,824046,0.7392
1739232000000,2025-02-11 00:00:00,LSK/USDT,0.7387,0.7658,0.7139,0.7268,12337790.4579,16690030.6914,6632991.6349,8973812.428,776816,0.7394
1739145600000,2025-02-10 00:00:00,LSK/USDT,0.724,0.7459,0.696,0.738,13417190.2751,18392950.9244,7232080.3959,9913978.858,856418,0.7296
1739059200000,2025-02-09 00:00:00,LSK/USDT,0.7173,0.741,0.6973,0.724,10449592.4287,14435623.069,5527623.0931,7636213.2348,656484,0.7239
1738972800000,2025-02-08 00:00:00,LSK/USDT,0.6854,0.722,0.65,0.7171,11951655.5888,17261628.5049,6421781.8434,9276721.362,766516,0.6925
1738886400000,2025-02-07 00:00:00,LSK/USDT,0.6845,0.7288,0.6641,0.6857,14264805.8901,20520741.6059,7676259.5268,11040197.4722,905422,0.6953
1738800000000,2025-02-06 00:00:00,LSK/USDT,0.7035,0.7251,0.6727,0.6847,14392069.1608,20518907.344,7784215.7395,11099110.2278,900463,0.7016
1738713600000,2025-02-05 00:00:00,LSK/USDT,0.7151,0.7397,0.6937,0.703,14904784.6693,20753496.0377,8130543.0906,11321072.2738,945104,0.7182
1738627200000,2025-02-04 00:00:00,LSK/USDT,0.7497,0.7598,0.6816,0.7149,17622949.9864,24489459.5425,9697985.222,13473578.6658,1105955,0.72
1738540800000,2025-02-03 00:00:00,LSK/USDT,0.7333,0.7623,0.65,0.749,24945540.5266,35620363.1835,14003571.9356,19989249.7822,1506986,0.7015
1738454400000,2025-02-02 00:00:00,LSK/USDT,0.8232,0.8457,0.713,0.7329,32635847.9812,41327425.4255,17568887.5004,22250281.136,814617,0.791
1738368000000,2025-02-01 00:00:00,LSK/USDT,0.8666,0.8872,0.8162,0.823,21063957.184,24286450.1209,11003278.1859,12686702.2578,527641,0.8677
1738281600000,2025-01-31 00:00:00,LSK/USDT,0.8693,0.9037,0.8547,0.8658,22896944.3854,26242343.2525,12143410.1608,13917506.2054,580187,0.8726
1738195200000,2025-01-30 00:00:00,LSK/USDT,0.8478,0.8853,0.8378,0.8698,27627149.1985,31737522.3655,14853980.7081,17063207.4197,701350,0.8705
1738108800000,2025-01-29 00:00:00,LSK/USDT,0.8258,0.8721,0.8167,0.8485,26355764.6667,31179926.3917,14070561.4272,16645646.9916,677487,0.8454
1738022400000,2025-01-28 00:00:00,LSK/USDT,0.876,0.886,0.8167,0.8249,27411824.7271,31669640.4875,14670062.2022,16946948.2941,684792,0.8658
1737936000000,2025-01-27 00:00:00,LSK/USDT,0.8986,0.9058,0.8317,0.8767,37926279.5418,43923970.347,20649121.0306,23916061.7686,982115,0.8636
1737849600000,2025-01-26 00:00:00,LSK/USDT,0.9025,0.9319,0.8932,0.8989,21653111.5725,23540177.0755,11463865.5022,12462402.169,541600,0.9198
1737763200000,2025-01-25 00:00:00,LSK/USDT,0.8837,0.9055,0.8698,0.9027,22515167.4925,25137214.5039,11955691.9388,13348102.9546,571852,0.8957
1737676800000,2025-01-24 00:00:00,LSK/USDT,0.8905,0.919,0.8597,0.8833,31380223.4576,35090553.5474,16991633.5343,19001811.6074,802260,0.8945
1737590400000,2025-01-23 00:00:00,LSK/USDT,0.9026,0.9177,0.8627,0.8903,30488004.7845,34535966.9653,16484333.8251,18672814.4817,783022,0.8828
1737504000000,2025-01-22 00:00:00,LSK/USDT,0.9293,0.9373,0.8886,0.8971,26960010.6502,29390476.1325,14365153.8303,15658205.7887,701897,0.9174
1737417600000,2025-01-21 00:00:00,LSK/USDT,0.9082,0.9452,0.8758,0.9294,37600384.524,41322595.4482,20452667.5174,22477342.2127,963571,0.9103
1737331200000,2025-01-20 00:00:00,LSK/USDT,0.9071,0.9792,0.8767,0.9082,50266836.7566,54388374.8336,28258177.4915,30574903.1458,1367814,0.9246
1737244800000,2025-01-19 00:00:00,LSK/USDT,0.9613,0.9818,0.8903,0.9082,46047627.2039,48780002.5133,25522961.2506,27040110.4912,1160363,0.9446
1737158400000,2025-01-18 00:00:00,LSK/USDT,1.0314,1.0346,0.9388,0.9618,35124323.9809,36201917.6143,19017666.3452,19605618.2664,883538,0.9707
1737072000000,2025-01-17 00:00:00,LSK/USDT,0.9931,1.0483,0.9909,1.0302,28612490.6095,27928297.1097,15281008.2237,14915170.7227,738895,1.0245
1736985600000,2025-01-16 00:00:00,LSK/USDT,1.0374,1.0376,0.9766,0.9937,28446465.7815,28223262.2212,15258345.5181,15137460.3637,757907,1.008
1736899200000,2025-01-15 00:00:00,LSK/USDT,1.0438,1.0472,0.9792,1.0375,27903517.6251,27450369.0034,14888022.7904,14645209.5237,713028,1.0167
1736812800000,2025-01-14 00:00:00,LSK/USDT,1.006,1.0668,0.9639,1.0431,24397106.6434,24258377.2482,12944970.8583,12876358.1484,629839,1.0066
1736726400000,2025-01-13 00:00:00,LSK/USDT,1.0808,1.2681,0.9525,1.006,27341494.0251,27128689.5391,14787286.5043,14686282.845,737415,1.0102
1736640000000,2025-01-12 00:00:00,LSK/USDT,1.0653,1.1006,1.026,1.0753,16321078.0185,15445327.8521,8482834.0895,8027602.3175,413566,1.0569
1736553600000,2025-01-11 00:00:00,LSK/USDT,1.0916,1.1163,1.0519,1.0653,16363621.2549,15169840.8741,8542629.5729,7918879.1133,418497,1.0788
1736467200000,2025-01-10 00:00:00,LSK/USDT,1.1366,1.1367,1.0103,1.0916,26516621.088,24819806.1554,14091555.6582,13189563.2321,688336,1.0689
1736380800000,2025-01-09 00:00:00,LSK/USDT,0.9851,1.1495,0.976,1.136,26381964.3136,24534563.0999,14002565.9347,13023458.8741,664206,1.0768
1736294400000,2025-01-08 00:00:00,LSK/USDT,0.943,0.9961,0.9114,0.9851,27992022.8791,29602652.4923,14969998.813,15832112.3343,726278,0.9459
1736208000000,2025-01-07 00:00:00,LSK/USDT,1.0468,1.0504,0.9379,0.943,23096129.6926,23224187.8454,12272297.5698,12347170.3389,601019,0.9958
1736121600000,2025-01-06 00:00:00,LSK/USDT,1.0209,1.062,1.0058,1.0467,23272069.3963,22404764.2506,12288371.3871,11830145.9629,594849,1.0387
1736035200000,2025-01-05 00:00:00,LSK/USDT,1.0038,1.031,0.9916,1.0216,17586252.7945,17380931.4607,9169141.4318,9062165.5931,445772,1.0118
1735948800000,2025-01-04 00:00:00,LSK/USDT,0.9982,1.0191,0.9839,1.0032,18401244.4379,18345443.8183,9651625.7853,9622195.0353,464855,1.003
1735862400000,2025-01-03 00:00:00,LSK/USDT,0.9568,0.9999,0.9429,0.9984,20773350.1823,21374866.4027,10912719.5037,11226676.9011,532098,0.9723
1735776000000,2025-01-02 00:00:00,LSK/USDT,0.9327,0.9721,0.9298,0.9575,23711964.3013,24880832.1216,12600077.7863,13221162.3004,615399,0.9531
1735689600000,2025-01-01 00:00:00,LSK/USDT,0.9138,0.9378,0.8976,0.932,16738323.0872,18317575.2421,8779634.4223,9607650.4504,424119,0.9139
1735603200000,2024-12-31 00:00:00,LSK/USDT,0.9388,0.9477,0.9006,0.9129,21692781.6789,23555884.4374,11445772.6202,12428071.6246,567258,0.921
1735516800000,2024-12-30 00:00:00,LSK/USDT,0.9417,0.9849,0.9126,0.9372,22590789.4112,23777109.2701,11960304.1277,12588015.1232,580869,0.9504
1735430400000,2024-12-29 00:00:00,LSK/USDT,0.9802,0.9889,0.9268,0.941,15600468.4668,16222861.2243,8149835.8916,8474488.9906,398633,0.9618
1735344000000,2024-12-28 00:00:00,LSK/USDT,0.9287,0.9819,0.9239,0.9806,17148597.2731,18033069.4887,9007259.7447,9472480.6166,432758,0.951
1735257600000,2024-12-27 00:00:00,LSK/USDT,0.9134,0.9648,0.9011,0.9276,20569627.3993,22029971.3131,10834373.236,11604268.5939,530579,0.9339
1735171200000,2024-12-26 00:00:00,LSK/USDT,0.9782,0.9829,0.9021,0.9129,20489197.7858,22192727.4936,10849943.2841,11752925.2447,551727,0.9236
1735084800000,2024-12-25 00:00:00,LSK/USDT,0.9987,1.0523,0.962,0.9782,19767124.3902,19755337.029,10485622.7335,10477702.7605,545000,1.0009
1734998400000,2024-12-24 00:00:00,LSK/USDT,0.9561,0.9994,0.9268,0.9979,23563661.8015,24402192.2554,12532681.7651,12978776.0046,642943,0.966
1734912000000,2024-12-23 00:00:00,LSK/USDT,0.9121,0.9707,0.8821,0.9564,26071129.1974,28070188.3516,14017327.5646,15091390.6287,686308,0.929
1734825600000,2024-12-22 00:00:00,LSK/USDT,0.8831,0.952,0.8615,0.912,25423579.4589,27958165.1637,13640614.1106,15000846.5064,655011,0.9095
1734739200000,2024-12-21 00:00:00,LSK/USDT,0.9196,0.9701,0.8648,0.8821,28715773.9409,31212899.6912,15465457.2452,16806771.8723,729784,0.9208
1734652800000,2024-12-20 00:00:00,LSK/USDT,0.8734,0.9245,0.7897,0.9195,39701068.8063,45380327.7151,21750761.9474,24861851.4153,1020683,0.8759
1734566400000,2024-12-19 00:00:00,LSK/USDT,0.9419,0.9885,0.8398,0.8733,38376331.4852,41676588.9092,21005856.138,22808082.6026,1000918,0.9217
1734480000000,2024-12-18 00:00:00,LSK/USDT,1.0398,1.0594,0.9402,0.9441,29194557.1957,29115040.9429,15663167.7443,15624909.615,772424,1.0033
1734393600000,2024-12-17 00:00:00,LSK/USDT,1.0959,1.0989,1.0229,1.0384,26492292.6724,24751981.5427,14196995.9679,13264160.9223,705906,1.0705
1734307200000,2024-12-16 00:00:00,LSK/USDT,1.1416,1.1836,1.0413,1.0968,28042670.0299,25251210.6566,15129334.0664,13621924.1152,781350,1.1109
1734220800000,2024-12-15 00:00:00,LSK/USDT,1.1072,1.1702,1.088,1.1414,23268551.7544,20844332.5278,12319932.9315,11036054.2449,600390,1.1165
1734134400000,2024-12-14 00:00:00,LSK/USDT,1.1797,1.1848,1.088,1.1073,23866116.1197,20925661.4518,12683443.757,11119589.5843,629260,1.1413
1734048000000,2024-12-13 00:00:00,LSK/USDT,1.1837,1.1964,1.135,1.1799,28180371.5932,24018539.8008,15104655.9522,12873467.2584,730007,1.1733
1733961600000,2024-12-12 00:00:00,LSK/USDT,1.161,1.21,1.1228,1.1839,27530643.7027,23226168.7994,14844306.3237,12523000.6027,777726,1.1854
1733875200000,2024-12-11 00:00:00,LSK/USDT,1.0873,1.18,1.0393,1.1659,27742879.9044,24908728.5039,14841621.0619,13324048.604,783993,1.115
1733788800000,2024-12-10 00:00:00,LSK/USDT,1.1549,1.2036,0.9948,1.0853,34071984.9978,30998002.2679,18686110.8195,16995586.5746,983895,1.1005
1733702400000,2024-12-09 00:00:00,LSK/USDT,1.407,1.4098,1.0403,1.158,29107836.1118,22662852.1854,15610835.1977,12161197.5664,755113,1.2885
1733616000000,2024-12-08 00:00:00,LSK/USDT,1.3774,1.4105,1.3089,1.4071,23905528.8915,17272442.343,12760379.1577,9220071.137,624454,1.3841
1733529600000,2024-12-07 00:00:00,LSK/USDT,1.4002,1.4147,1.3515,1.379,25857676.9392,18780739.8222,13797060.8905,10020814.8961,661257,1.3768
1733443200000,2024-12-06 00:00:00,LSK/USDT,1.3805,1.4409,1.3401,1.4022,33861317.6247,24279251.8338,18326164.4347,13140152.9122,864952,1.3949
1733356800000,2024-12-05 00:00:00,LSK/USDT,1.4394,1.4643,1.34,1.3803,37086757.3786,26355464.4426,20291440.543,14419747.9404,958255,1.4074
1733270400000,2024-12-04 00:00:00,LSK/USDT,1.422,1.4932,1.3193,1.4406,34586580.2215,24106098.0595,18784344.0631,13093772.5188,876297,1.4352
1733184000000,2024-12-03 00:00:00,LSK/USDT,1.2667,1.4317,1.2322,1.4194,33722899.5512,25557840.116,18588188.0446,14089551.1976,913533,1.3203
1733097600000,2024-12-02 00:00:00,LSK/USDT,1.316,1.3526,1.1497,1.2695,26912268.1909,21434699.4716,14930301.3217,11891734.6759,1036979,1.2562
1733011200000,2024-12-01 00:00:00,LSK/USDT,1.315,1.3562,1.2424,1.291,21282122.6577,16380176.4222,11547500.5502,8887267.5414,819105,1.2994
1732924800000,2024-11-30 00:00:00,LSK/USDT,1.2869,1.352,1.2286,1.3149,18330134.3468,14184565.4625,9859306.5767,7630077.5903,734075,1.2924
1732838400000,2024-11-29 00:00:00,LSK/USDT,1.2305,1.3052,1.171,1.2953,17540234.4625,14067980.0907,9426720.6149,7558926.0755,711929,1.2478
1732752000000,2024-11-28 00:00:00,LSK/USDT,1.2614,1.2642,1.1562,1.2117,18562310.6569,15214351.4194,9996858.81,8193761.6522,727216,1.2201
1732665600000,2024-11-27 00:00:00,LSK/USDT,1.2185,1.27,1.1234,1.2651,21531014.1241,17859785.9975,11674015.6865,9684002.8681,860246,1.2059
1732579200000,2024-11-26 00:00:00,LSK/USDT,1.1591,1.2486,1.0653,1.2198,20549888.2361,17408867.3072,11176112.9946,9467411.816,878570,1.1812
1732492800000,2024-11-25 00:00:00,LSK/USDT,1.1424,1.2581,1.0879,1.1561,23147103.7834,19628288.8564,12583726.773,10671480.5271,915654,1.1798
1732406400000,2024-11-24 00:00:00,LSK/USDT,1.0974,1.2158,1.0349,1.1421,24113120.9534,21732985.4858,12986545.1803,11704724.79,920332,1.1105
1732320000000,2024-11-23 00:00:00,LSK/USDT,1.0618,1.1159,1.0246,1.098,27482339.8343,25277510.4389,14982320.5312,13780149.1905,1063301,1.0874
1732233600000,2024-11-22 00:00:00,LSK/USDT,1.0446,1.0758,0.9988,1.0606,24227084.0939,23556880.1047,13165583.3043,12801120.9617,940596,1.0285
1732147200000,2024-11-21 00:00:00,LSK/USDT,1.0199,1.0629,0.9418,1.044,22887176.0867,22507234.3093,12462330.0543,12254050.531,924800,1.0172
1732060800000,2024-11-20 00:00:00,LSK/USDT,1.046,1.0871,0.87,1.0197,18189598.7999,18075760.1184,9766707.0887,9705768.685,736406,1.0065
